차례	항목	풀이	품사	빈도	개수	교재	교과	교양	문학	신문	잡지	대본	구어	기타
36143	정상성	正常性	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
36144	정상아	正常兒	명	2 	2 	0 	0 	0 	0 	1 	0 	0 	0 	1 
12074	정상인	正常人	명	12 	7 	0 	0 	3 	0 	6 	0 	0 	0 	3 
21707	정상적	正常的	관	5 	2 	0 	0 	4 	0 	0 	1 	0 	0 	0 
4940	정상적	正常的	명	38 	26 	1 	3 	8 	3 	17 	4 	0 	1 	1 
8925	정상화	正常化	명	18 	10 	0 	0 	0 	0 	14 	4 	0 	0 	0 
36145	정상화되다	正常化-	동	2 	2 	0 	0 	0 	0 	0 	1 	1 	0 	0 
53273	정상화시키다	正常化-	동	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
28999	정상화하다	正常化-	동	3 	3 	0 	0 	0 	0 	3 	0 	0 	0 	0 
16092	정색01	正色	명	8 	8 	0 	0 	1 	4 	0 	2 	0 	0 	1 
36146	정색하다01	正色-	동	2 	1 	0 	0 	0 	0 	0 	0 	2 	0 	0 
53274	정생하다	頂生-	동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
1900	정서06	情緖	명	116 	42 	1 	1 	67 	5 	24 	13 	0 	2 	3 
9772	정서적	情緖的	관	16 	6 	0 	0 	14 	1 	1 	0 	0 	0 	0 
16093	정서적	情緖的	명	8 	6 	0 	0 	7 	1 	0 	0 	0 	0 	0 
53275	정석01	定石	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
53276	정석적	定石的	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
11384	정설01	定說	명	13 	11 	0 	0 	4 	0 	6 	2 	0 	0 	1 
53277	정설화되다	定說化-	동	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
3087	정성11	精誠	명	67 	40 	10 	9 	16 	6 	5 	12 	4 	0 	5 
14831	정성껏	精誠-	부	9 	9 	2 	0 	0 	3 	1 	2 	1 	0 	0 
53278	정성되다	精誠-	동	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
11385	정성스럽다	精誠-	형	13 	12 	1 	1 	4 	2 	1 	3 	0 	0 	1 
29000	정성스레	精誠-	부	3 	3 	0 	0 	1 	0 	0 	1 	1 	0 	0 
36147	정세04	政勢	명	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
5810	정세05	情勢	명	31 	14 	0 	0 	11 	1 	17 	2 	0 	0 	0 
36148	정수03	正手	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
53279	정수07	定數	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
24681	정수20	精髓	명	4 	4 	0 	0 	2 	0 	1 	1 	0 	0 	0 
19391	정수리	頂-	명	6 	4 	0 	0 	0 	5 	0 	1 	0 	0 	0 
36149	정숙01	貞淑	명	2 	2 	0 	0 	1 	0 	0 	0 	0 	0 	1 
19392	정숙하다01	貞淑-	형	6 	6 	0 	0 	3 	1 	0 	2 	0 	0 	0 
53280	정숙하다04	整肅-	형	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
53281	정숙하다06	靜肅-	형	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
9329	정승02	政丞	명	17 	6 	2 	11 	1 	0 	0 	3 	0 	0 	0 
19393	정시08	定時	명	6 	4 	0 	0 	0 	2 	3 	0 	0 	0 	1 
2609	정식01	正式	명	82 	41 	0 	11 	9 	15 	25 	17 	1 	1 	3 
29001	정식04	定食	명	3 	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 
53282	정식화	定式化	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
53283	정식화되다	定式化-	동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
53284	정식화하다	定式化-	동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
13746	정신01	井神	명	10 	5 	0 	0 	5 	5 	0 	0 	0 	0 	0 
53285	정신07	挺身	명	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
319	정신12	精神	명	608 	116 	38 	44 	228 	80 	81 	50 	16 	6 	65 
5547	정신과	精神科	명	33 	9 	0 	0 	5 	0 	5 	2 	0 	3 	18 
53286	정신과장	精神科長	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
36150	정신과적	精神科的	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
53287	정신과학	精神科學	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
53288	정신권	精神圈	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
10231	정신노동	精神勞動	명	15 	5 	0 	4 	11 	0 	0 	0 	0 	0 	0 
53289	정신노동자	精神勞動者	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
17553	정신대	挺身隊	명	7 	4 	0 	0 	1 	0 	4 	0 	0 	0 	2 
12851	정신력	精神力	명	11 	7 	1 	4 	0 	1 	4 	1 	0 	0 	0 
53290	정신머리	精神-	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
24682	정신문화	精神文化	명	4 	2 	0 	0 	4 	0 	0 	0 	0 	0 	0 
36151	정신박약	精神薄弱	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
21708	정신박약아	精神薄弱兒	명	5 	2 	0 	0 	0 	0 	1 	4 	0 	0 	0 
12852	정신병	精神病	명	11 	4 	1 	0 	2 	0 	0 	0 	0 	0 	8 
13747	정신병자	精神病者	명	10 	6 	0 	0 	3 	5 	0 	1 	0 	0 	1 
36152	정신사	精神史	명	2 	2 	0 	0 	2 	0 	0 	0 	0 	0 	0 
53291	정신사적	精神史的	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
53292	정신생활	精神生活	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
24683	정신세계	精神世界	명	4 	2 	0 	0 	3 	0 	0 	1 	0 	0 	0 
29002	정신없다	精神-	형	3 	3 	0 	0 	0 	0 	0 	0 	2 	1 	0 
5968	정신없이	精神-	부	30 	24 	3 	0 	5 	8 	0 	5 	5 	1 	3 
2371	정신적	精神的	관	91 	32 	4 	5 	62 	9 	6 	3 	0 	1 	1 
2270	정신적	精神的	명	95 	31 	7 	12 	46 	8 	5 	2 	0 	1 	14 
53293	정신주의적	精神主義的	관	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
24684	정실05	情實	명	4 	2 	0 	0 	0 	0 	0 	4 	0 	0 	0 
53294	정안수		명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
24685	정액04	精液	명	4 	4 	0 	1 	1 	2 	0 	0 	0 	0 	0 
53295	정액제	定額制	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
53296	정어01	正語	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
53297	정업01	正業	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
29003	정역02	定役	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
19394	정연하다01	井然-	형	6 	6 	0 	0 	2 	2 	1 	0 	1 	0 	0 
17554	정연하다06	整然-	형	7 	7 	1 	1 	3 	2 	0 	0 	0 	0 	0 
4644	정열	情熱	명	41 	17 	0 	1 	21 	5 	0 	13 	0 	0 	1 
53298	정열적	情熱的	관	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
17555	정열적	情熱的	명	7 	6 	0 	0 	1 	3 	0 	2 	1 	0 	0 
21709	정예04	精銳	명	5 	5 	0 	0 	0 	0 	4 	1 	0 	0 	0 
7907	정오01	正午	명	21 	11 	0 	0 	7 	6 	6 	2 	0 	0 	0 
36153	정외과	政外科	명	2 	2 	0 	0 	0 	0 	0 	0 	0 	2 	0 
53299	정욕03	情慾	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
6477	정원03	定員	명	27 	12 	0 	0 	1 	1 	15 	7 	0 	2 	1 
5276	정원06	庭園	명	35 	13 	2 	3 	23 	4 	2 	1 	0 	0 	0 
53300	정원령	定員令	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
29004	정원수02	庭園樹	명	3 	3 	0 	0 	1 	0 	1 	1 	0 	0 	0 
11386	정월03	正月	명	13 	11 	3 	3 	3 	0 	2 	1 	0 	0 	1 
36154	정유07	精油	명	2 	2 	0 	0 	0 	0 	1 	1 	0 	0 	0 
53301	정유업체	精油業體	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
53302	정유재란	丁酉再亂	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
53303	정육론	情育論	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
29005	정육점	精肉店	명	3 	3 	0 	0 	0 	0 	0 	2 	0 	0 	1 
4832	정의03	正義	명	39 	17 	0 	4 	9 	4 	20 	1 	0 	1 	0 
6133	정의05	定義	명	29 	15 	0 	0 	20 	2 	0 	1 	0 	6 	0 
53304	정의12	情誼	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
16094	정의감	正義感	명	8 	5 	1 	0 	1 	2 	4 	0 	0 	0 	0 
12853	정의되다	定義-	동	11 	6 	0 	0 	11 	0 	0 	0 	0 	0 	0 
10779	정의롭다	正義-	형	14 	6 	0 	10 	1 	1 	2 	0 	0 	0 	0 
6888	정의하다01	定義-	동	25 	12 	0 	1 	21 	0 	2 	1 	0 	0 	0 
53305	정이품	正二品	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
53306	정일06	靜逸	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
53307	정일품	正一品	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
13748	정자10	亭子	명	10 	5 	1 	0 	8 	1 	0 	0 	0 	0 	0 
17556	정자14	精子	명	7 	4 	0 	3 	3 	1 	0 	0 	0 	0 	0 
53308	정자나무	亭子-	명	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
2396	정작01		명	90 	49 	0 	0 	15 	25 	22 	19 	1 	1 	7 
8205	정장04	正裝	명	20 	14 	2 	0 	3 	3 	6 	2 	1 	3 	0 
53309	정장식	正裝式	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
24686	정장하다01	正裝-	동	4 	2 	0 	0 	0 	0 	0 	1 	0 	3 	0 
29006	정재01	呈才	명	3 	1 	0 	3 	0 	0 	0 	0 	0 	0 	0 
36155	정쟁02	政爭	명	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
53310	정쟁화시키다	政爭化-	동	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
53311	정적01	情的	관	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
53312	정적01	情的	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
14832	정적05	政敵	명	9 	4 	0 	0 	4 	0 	0 	3 	0 	0 	2 
14833	정적08	靜的	관	9 	2 	0 	9 	0 	0 	0 	0 	0 	0 	0 
29007	정적08	靜的	명	3 	3 	1 	0 	0 	0 	0 	2 	0 	0 	0 
12075	정적09	靜寂	명	12 	7 	0 	2 	0 	6 	0 	3 	1 	0 	0 
16095	정전01	丁田	명	8 	1 	0 	0 	8 	0 	0 	0 	0 	0 	0 
10780	정전06	正殿	명	14 	3 	0 	2 	11 	0 	0 	1 	0 	0 	0 
19395	정전12	停電	명	6 	4 	0 	1 	2 	3 	0 	0 	0 	0 	0 
5665	정전13	停戰	명	32 	5 	0 	0 	0 	0 	32 	0 	0 	0 	0 
53313	정전기02	靜電氣	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
36156	정전기적	靜電氣的	관	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
53314	정전되다01	停電-	동	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
36157	정전제01	丁田制	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
10781	정절03	貞節	명	14 	2 	0 	0 	14 	0 	0 	0 	0 	0 	0 
53315	정절관	貞節觀	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
8926	정점02	頂點	명	18 	11 	0 	0 	14 	0 	2 	2 	0 	0 	0 
53316	정정05	正定	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
24687	정정13	訂正	명	4 	2 	0 	0 	2 	0 	2 	0 	0 	0 	0 
53317	정정당당하다	正正堂堂-	형	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
36158	정정당당히	正正堂堂-	부	2 	2 	0 	0 	0 	0 	1 	0 	1 	0 	0 
53318	정정진	正精進	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
19396	정정하다08	亭亭-	형	6 	6 	1 	0 	0 	2 	0 	3 	0 	0 	0 
21710	정정하다09	訂正-	동	5 	4 	0 	0 	0 	2 	1 	1 	1 	0 	0 
53319	정제08	精製	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
53320	정제11	錠劑	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
36159	정제되다01	精製-	동	2 	2 	0 	0 	1 	1 	0 	0 	0 	0 	0 
36160	정제되다02	整齊-	동	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
53321	정제물	精製物	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
53322	정제성	整齊性	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
53323	정제하다02	精製-	동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
29008	정제하다03	整齊-	동	3 	2 	0 	0 	0 	0 	0 	1 	2 	0 	0 
29009	정조09	貞操	명	3 	2 	0 	0 	2 	0 	1 	0 	0 	0 	0 
53324	정조12	情調	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
10232	정조13	情操	명	15 	2 	0 	0 	15 	0 	0 	0 	0 	0 	0 
10233	정종03	正宗	명	15 	1 	0 	0 	0 	0 	0 	15 	0 	0 	0 
53325	정좌하다01	正坐-	동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
21711	정주하다01	定住-	동	5 	3 	0 	0 	4 	1 	0 	0 	0 	0 	0 
53326	정중동	靜中動	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
36161	정중선	正中線	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
8927	정중하다	鄭重-	형	18 	14 	1 	0 	1 	9 	2 	3 	0 	0 	2 
12854	정중히	鄭重-	부	11 	10 	2 	1 	1 	2 	2 	2 	0 	0 	1 
53327	정지01		명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
5666	정지06	停止	명	32 	17 	1 	4 	7 	2 	13 	1 	1 	1 	2 
36162	정지13	整地	명	2 	2 	0 	0 	1 	0 	1 	0 	0 	0 	0 
14834	정지15	靜止	명	9 	2 	0 	0 	9 	0 	0 	0 	0 	0 	0 
9330	정지되다01	停止-	동	17 	14 	1 	1 	4 	6 	3 	0 	2 	0 	0 
10782	정지시키다	停止-	동	14 	10 	0 	0 	8 	2 	3 	0 	0 	0 	1 
10783	정지하다01	停止-	동	14 	9 	0 	3 	3 	6 	0 	1 	1 	0 	0 
17557	정지하다06	靜止-	동	7 	1 	0 	0 	7 	0 	0 	0 	0 	0 	0 
29010	정직01	正直	명	3 	3 	0 	0 	0 	0 	1 	1 	0 	0 	1 
53328	정직05	停職	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
24688	정직성	正直性	명	4 	4 	0 	0 	2 	0 	1 	1 	0 	0 	0 
5969	정직하다01	正直-	형	30 	20 	0 	4 	9 	5 	6 	3 	0 	0 	3 
24689	정진07	精進	명	4 	1 	0 	0 	4 	0 	0 	0 	0 	0 	0 
53329	정진력	精進力	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
12855	정진하다04	精進-	동	11 	4 	0 	0 	8 	0 	1 	2 	0 	0 	0 
53330	정짜02	正-	명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
24690	정차02	停車	명	4 	4 	0 	0 	0 	1 	3 	0 	0 	0 	0 
21712	정차하다	停車-	동	5 	5 	0 	1 	0 	2 	1 	1 	0 	0 	0 
7362	정착	定着	명	23 	14 	0 	2 	7 	1 	11 	2 	0 	0 	0 
6889	정착되다	定着-	동	25 	17 	1 	1 	10 	0 	10 	3 	0 	0 	0 
9331	정착시키다	定着-	동	17 	12 	0 	0 	2 	0 	13 	2 	0 	0 	0 
36163	정착촌	定着村	명	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
8206	정착하다	定着-	동	20 	13 	0 	6 	7 	1 	2 	4 	0 	0 	0 
53331	정착화	定着化	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
36164	정찰04	偵察	명	2 	2 	0 	0 	0 	0 	1 	1 	0 	0 	0 
53332	정찰기	偵察機	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
358	정책02	政策	명	541 	64 	5 	24 	68 	5 	379 	57 	0 	1 	2 
36165	정책국	政策局	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
53333	정책부장	政策部長	명	1 	1 	0 	0 	0 	0 	0 	0 	0 	1 	0 
53334	정책실	政策室	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
29011	정책실장	政策室長	명	3 	3 	0 	0 	0 	0 	1 	2 	0 	0 	0 
17558	정책적	政策的	관	7 	6 	0 	0 	1 	0 	6 	0 	0 	0 	0 
29012	정책적	政策的	명	3 	3 	0 	0 	1 	0 	2 	0 	0 	0 	0 
53335	정책화	政策化	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
17559	정처02	定處	명	7 	7 	0 	0 	0 	5 	0 	0 	2 	0 	0 
7363	정체01	正體	명	23 	12 	0 	1 	8 	7 	5 	2 	0 	0 	0 
36166	정체02	政體	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
14835	정체03	停滯	명	9 	6 	0 	0 	1 	0 	5 	1 	0 	2 	0 
21713	정체감	停滯感	명	5 	2 	0 	0 	5 	0 	0 	0 	0 	0 	0 
53336	정체기	停滯期	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
21714	정체되다	停滯-	동	5 	4 	0 	1 	2 	0 	2 	0 	0 	0 	0 
36167	정체불명	正體不明	명	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
9332	정체성01	正體性	명	17 	6 	0 	0 	16 	0 	0 	1 	0 	0 	0 
29013	정체성론	停滯性論	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
53337	정체시키다	停滯-	동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
53338	정체하다	停滯-	동	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
12076	정초01	正初	명	12 	2 	0 	0 	11 	0 	0 	0 	0 	0 	1 
53339	정총02	定總	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
14836	정취01	情趣	명	9 	9 	1 	1 	0 	1 	2 	4 	0 	0 	0 
234	정치03	政治	명	830 	75 	4 	30 	228 	21 	407 	107 	0 	6 	27 
7908	정치가	政治家	명	21 	11 	7 	0 	8 	0 	2 	1 	0 	0 	3 
36168	정치계	政治界	명	2 	2 	0 	0 	1 	0 	1 	0 	0 	0 	0 
36169	정치관	政治觀	명	2 	2 	0 	0 	1 	0 	1 	0 	0 	0 	0 
21715	정치국	政治局	명	5 	3 	0 	0 	4 	0 	1 	0 	0 	0 	0 
36170	정치국원	政治局員	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
36171	정치군인	政治軍人	명	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
2560	정치권	政治權	명	84 	23 	0 	0 	1 	1 	75 	7 	0 	0 	0 
9773	정치권력	政治權力	명	16 	8 	0 	0 	11 	0 	4 	1 	0 	0 	0 
29014	정치극	政治劇	명	3 	2 	0 	0 	2 	0 	0 	1 	0 	0 	0 
36172	정치꾼	政治-	명	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
10234	정치력	政治力	명	15 	9 	0 	0 	6 	0 	8 	1 	0 	0 	0 
21716	정치범	政治犯	명	5 	5 	0 	0 	1 	0 	3 	0 	0 	0 	1 
21717	정치부	政治部	명	5 	2 	0 	0 	0 	0 	0 	5 	0 	0 	0 
36173	정치부장	政治部長	명	2 	2 	0 	0 	0 	0 	2 	0 	0 	0 	0 
12077	정치사	政治史	명	12 	3 	0 	0 	10 	0 	1 	1 	0 	0 	0 
53340	정치사가	政治史家	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
29015	정치사상	政治思想	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
53341	정치사적	政治史的	관	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
17560	정치성	政治性	명	7 	7 	0 	0 	0 	0 	5 	1 	0 	1 	0 
29016	정치의식	政治意識	명	3 	3 	0 	0 	2 	1 	0 	0 	0 	0 	0 
2843	정치인	政治人	명	74 	25 	1 	0 	5 	1 	47 	20 	0 	0 	0 
777	정치적	政治的	관	281 	50 	1 	1 	157 	6 	95 	19 	0 	0 	2 
2844	정치적	政治的	명	74 	33 	1 	2 	34 	7 	18 	9 	0 	1 	2 
53342	정치체	政治體	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
16096	정치판	政治-	명	8 	6 	0 	0 	0 	0 	6 	2 	0 	0 	0 
29017	정치하다02	政治-	동	3 	2 	0 	0 	0 	1 	2 	0 	0 	0 	0 
53343	정치하다04	精緻-	형	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
4463	정치학	政治學	명	43 	15 	1 	0 	15 	0 	8 	19 	0 	0 	0 
29018	정치학과	政治學科	명	3 	3 	0 	0 	0 	0 	1 	2 	0 	0 	0 
53344	정치학도	政治學徒	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
36174	정치학자	政治學者	명	2 	2 	0 	0 	0 	0 	1 	1 	0 	0 	0 
53345	정치학적	政治學的	관	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
53346	정치화	政治化	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
53347	정태적	靜態的	관	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
24691	정태적	靜態的	명	4 	1 	0 	0 	4 	0 	0 	0 	0 	0 	0 
12078	정토02	淨土	명	12 	5 	0 	0 	10 	1 	1 	0 	0 	0 	0 
7364	정통02	正統	명	23 	15 	0 	0 	5 	0 	4 	13 	0 	0 	1 
53348	정통06	精通	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
53349	정통극	正統劇	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
9774	정통성	正統性	명	16 	9 	0 	0 	3 	0 	9 	4 	0 	0 	0 
53350	정통적	正統的	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
36175	정통파	正統派	명	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
19397	정통하다	精通-	동	6 	6 	0 	0 	2 	0 	3 	1 	0 	0 	0 
10235	정파01	政派	명	15 	7 	0 	0 	0 	9 	6 	0 	0 	0 	0 
17561	정평04	定評	명	7 	6 	1 	0 	4 	0 	1 	0 	0 	0 	1 
36176	정포02	正布	명	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
53351	정풍03	整風	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
29019	정하다01	正-	형	3 	3 	1 	0 	1 	1 	0 	0 	0 	0 	0 
803	정하다03	定-	동	275 	97 	13 	36 	61 	30 	51 	25 	3 	44 	12 
36177	정하다04	淨-	형	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
53352	정하다05	精-	형	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
16097	정학04	停學	명	8 	1 	0 	0 	0 	8 	0 	0 	0 	0 	0 
53353	정학받다	停學-	동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
21718	정합성	整合性	명	5 	2 	0 	0 	3 	2 	0 	0 	0 	0 	0 
2939	정해지다	定-	동	71 	46 	8 	9 	20 	5 	11 	13 	0 	3 	2 
53354	정향03	定向	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
53355	정형05	定型	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
29020	정형11	整形	명	3 	2 	0 	0 	0 	0 	3 	0 	0 	0 	0 
24692	정형외과	整形外科	명	4 	2 	0 	0 	0 	0 	3 	1 	0 	0 	0 
36178	정형적	定型的	관	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
53356	정형적	定型的	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
24693	정형화되다	定型化-	동	4 	4 	0 	0 	3 	0 	0 	1 	0 	0 	0 
53357	정형화하다	定型化-	동	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
24694	정혜01	定慧	명	4 	1 	0 	0 	4 	0 	0 	0 	0 	0 	0 
17562	정혜쌍수	定慧雙修	명	7 	1 	0 	0 	7 	0 	0 	0 	0 	0 	0 
29021	정호80	丁戶	명	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
8207	정호층	丁戶層	명	20 	1 	0 	0 	20 	0 	0 	0 	0 	0 	0 
53358	정혼02	定婚	명	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
8208	정화08	淨化	명	20 	9 	0 	0 	4 	2 	8 	6 	0 	0 	0 
53359	정화12	精華	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
36179	정화되다03	淨化-	동	2 	2 	0 	0 	1 	0 	0 	1 	0 	0 	0 
53360	정화제	淨化劑	명	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
29022	정화조	淨化槽	명	3 	3 	0 	0 	0 	1 	2 	0 	0 	0 	0 
10784	정화하다04	淨化-	동	14 	9 	0 	4 	7 	0 	3 	0 	0 	0 	0 
16098	정확도	正確度	명	8 	4 	0 	0 	0 	2 	6 	0 	0 	0 	0 
11387	정확성	正確性	명	13 	13 	2 	1 	5 	1 	3 	0 	0 	0 	1 
1016	정확하다01	正確-	형	220 	84 	11 	35 	68 	29 	34 	23 	2 	8 	10 
2257	정확히01	正確-	부	96 	45 	4 	5 	37 	21 	13 	10 	2 	1 	3 
12079	정황02	情況	명	12 	10 	1 	0 	2 	3 	3 	2 	0 	0 	1 
21719	정회원	正會員	명	5 	3 	0 	0 	1 	0 	0 	1 	0 	3 	0 
53361	정회원국	正會員國	명	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
36180	정훈02	政訓	명	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
53362	정히02	淨-	부	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
5403	젖		명	34 	16 	0 	2 	5 	8 	5 	9 	5 	0 	0 
16099	젖가슴		명	8 	6 	0 	0 	1 	6 	0 	0 	1 	0 	0 
24695	젖꼭지		명	4 	2 	0 	0 	2 	2 	0 	0 	0 	0 	0 
1466	젖다01		동	156 	55 	6 	1 	10 	84 	7 	26 	11 	2 	9 
53363	젖뜨리다		동	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
13749	젖먹이		명	10 	7 	0 	0 	2 	4 	0 	3 	0 	0 	1 
53364	젖무덤		명	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
53365	젖병02	-甁	명	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
36181	젖빛		명	2 	1 	0 	0 	0 	2 	0 	0 	0 	0 	0 
